Code,Name,Market,Marcap,corp_code,EPS,EPS_diluted,revenue,gross_profit,op_income,net_income,total_assets,current_assets,current_liab,total_liab,equity,data_year,fs_div,Sector,price,PER,sector_median_per,fair_price_market,gap_market,fair_price_sector,gap_sector,signal,ttm_eps_recent,ttm_eps_prev,yoy_growth_pct,quarters_used,gap_market_v2,gap_sector_v2,gap_market_delta,gap_sector_delta,signal_v2,debt_ratio,updated_at
005290,동진쎄미켐,KOSDAQ,2560441801200,00118804,3010.0,3010.0,,364457457526.0,208225729660.0,143484559745.0,2016989003189.0,1082970678911.0,722768727205.0,996558402618.0,1020430600571.0,2024.0,CFS,IT/전자,41700,13.853820598006644,38.754661910167016,89085.43859649122,-0.5319100331438181,116651.53234960271,-0.64252505595018,🔥 강력,3249.0,5281.0,-38.5,8.0,-0.5319,-0.6425,-0.0,0.0,강력매수,97.7,2026-09-01
257720,실리콘투,KOSDAQ,2355118458000,00982023,1990.0,1981.0,691522368911.0,232826970951.0,137575012281.0,120738196347.0,457759144111.0,297095793185.0,189336374914.0,196171192588.0,261587951523.0,2024.0,CFS,유통/소비재,51900,26.08040201005025,19.959113406498815,58897.01754385965,-0.11880088051401047,39718.635678932646,0.3066914085251053,🔥 강력,4927.0,3457.0,42.5,8.0,-0.1188,0.2415,-0.1287,-0.0089,중립,75.0,2026-09-01
035900,JYP Ent.,KOSDAQ GLOBAL,2352250970400,00258689,2951.0,2951.0,601787883332.0,256381549018.0,128262269240.0,97714913917.0,678782059891.0,362268599891.0,174828773094.0,678782059891.0,482881501386.0,2024.0,CFS,엔터/미디어,39700,13.453066757031515,16.780393342609116,87339.24561403508,-0.5454506193534105,49518.940754039504,-0.19828656680703585,🔥 강력,8857.0,5119.0,73.0,8.0,-0.5455,-0.1983,-0.168,-0.104,강력매수,140.6,2026-09-01
041510,에스엠,KOSDAQ GLOBAL,2248258558000,00260930,795.0,795.0,989725343114.0,307235206265.0,87296655446.0,818849820.0,1419108143782.0,814044282096.0,484572824709.0,1419108143782.0,829079862089.0,2024.0,CFS,엔터/미디어,74800,94.0880503144654,16.780393342609116,23529.21052631579,2.1790271890483273,13340.412707374247,4.607022934054538,— 고평가,29024.0,1902.0,1426.0,8.0,1.0895,2.3035,0.0,-0.0,강력매도,171.2,2026-09-01
218410,RFHIC,KOSDAQ,2148173457800,01078178,995.0,995.0,114875963020.0,35648403400.0,1529788265.0,19698779772.0,482949216872.0,317854211716.0,95043343488.0,482949216872.0,357960809650.0,2024.0,CFS,IT/전자,44850,45.07537688442211,38.754661910167016,29448.508771929824,0.5229973221174039,38560.88860061618,0.1630956035407163,— 고평가,1788.0,2018.0,-11.4,8.0,0.523,0.1631,0.0,0.0,강력매도,134.9,2026-09-01
098460,고영,KOSDAQ,1994420632750,00579999,319.0,317.0,202538127214.0,125851699437.0,3322352718.0,20998990602.0,377932270492.0,284011001294.0,36095207500.0,54763375690.0,323168894802.0,2024.0,CFS,IT/전자,28050,87.93103448275862,38.754661910167016,9441.280701754386,1.9709952374138955,12362.737149343278,1.268915019477709,— 고평가,330.0,475.0,-30.5,8.0,1.971,1.2689,0.0,0.0,강력매도,16.9,2026-09-01
131970,두산테스나,KOSDAQ GLOBAL,1979109171200,00563545,1912.0,1912.0,373117930000.0,67807589000.0,37923282000.0,36781312000.0,787696560000.0,113602076000.0,183136544000.0,787696560000.0,437666508000.0,2024.0,CFS,IT/전자,77600,40.58577405857741,38.754661910167016,56588.491228070176,0.37130356925839486,74098.91357223934,0.047248822674673036,— 고평가,-668.0,3802.0,-117.6,8.0,0.3713,0.0472,-0.0,0.0,매도,180.0,2026-09-01
078600,대주전자재료,KOSDAQ,1953650836600,00177816,2477.0,2268.0,219316249770.0,61986409925.0,29353571296.0,36394010154.0,622950058762.0,175050332242.0,315426510534.0,622950058762.0,230239136477.0,2024.0,CFS,IT/전자,92200,37.22244650787243,38.754661910167016,73310.50877192982,0.2576641677230163,95995.2975514837,-0.039536286133685115,— 고평가,2548.0,3608.0,-29.4,8.0,0.2577,-0.0395,-0.0,-0.0,중립,270.6,2026-09-01
140860,파크시스템스,KOSDAQ GLOBAL,1910333061000,00244747,6175.0,6156.0,175059849427.0,114217506199.0,38529871391.0,42803661818.0,274315476326.0,191151103812.0,62937674219.0,274315476326.0,187909793142.0,2024.0,CFS,IT/전자,257500,41.70040485829959,38.754661910167016,182758.3333333333,0.40896447950389875,239310.03729528133,0.07601002828926194,⚠️ 주의,9092.0,9414.0,-3.4,8.0,0.409,0.076,-0.0,-0.0,매도,146.0,2026-09-01
038500,삼표시멘트,KOSDAQ,1874506235220,00239639,616.0,616.0,790786523331.0,169229127166.0,103930124574.0,66099929851.0,1485067226446.0,317873666526.0,311290002411.0,1485067226446.0,756213299450.0,2024.0,CFS,소재/철강,7600,12.337662337662337,61.639030612244895,18231.43859649123,-0.5831376684962933,37969.642857142855,-0.7998400978225085,🔥 강력,540.0,1019.0,-47.0,8.0,-0.5831,-0.7998,-0.0,0.0,강력매수,196.4,2026-09-01
101490,에스앤에스텍,KOSDAQ,1821998666600,00411048,1452.0,1452.0,176013891367.0,59493427722.0,29478688017.0,30313647619.0,297031688485.0,155043401195.0,39676525728.0,297031688485.0,246847048853.0,2024.0,CFS,IT/전자,40800,28.09917355371901,38.754661910167016,42974.10526315789,-0.050591053608782736,56271.76909356251,-0.27494726650299106,— 고평가,4467.0,2585.0,72.8,8.0,-0.0506,-0.2749,0.0,0.0,매수,120.3,2026-09-01
437730,삼현,KOSDAQ,1759769968500,00262266,274.0,,100447699055.0,13837444224.0,5516949984.0,8314379320.0,140292826674.0,94293156974.0,20997060791.0,140292826674.0,115237838264.0,2024.0,CFS,소재/철강,31150,113.68613138686132,61.639030612244895,8109.438596491228,2.8412030166277975,16889.0943877551,0.8443854528152981,— 고평가,,,,,2.8412,0.8444,-0.0,-0.0,강력매도,121.7,2026-09-01
232140,와이씨,KOSDAQ,1735259152500,01109539,137.0,137.0,211241210832.0,58448212614.0,10599506307.0,12926037556.0,576855440421.0,260930516127.0,101255439318.0,576855440421.0,418212295510.0,2024.0,CFS,IT/전자,10990,80.21897810218978,38.754661910167016,4054.719298245614,1.7104219038677044,5309.388681692882,1.0699181504443698,— 고평가,270.0,205.0,31.7,8.0,1.4393,0.9003,0.0,0.0,강력매도,137.9,2026-09-01
080220,제주반도체,KOSDAQ,1525817501900,00447487,581.0,581.0,162349945455.0,35407901848.0,9581360274.0,19405207353.0,225427601825.0,175914531374.0,38259555518.0,225427601825.0,184233770184.0,2024.0,CFS,IT/전자,78000,134.2512908777969,38.754661910167016,17195.56140350877,3.536054285734691,22516.458569807037,2.464132681353027,— 고평가,1306.0,,,7.0,3.5361,2.4641,0.0,0.0,강력매도,122.4,2026-09-01
397030,에이프릴바이오,KOSDAQ,1505599377000,01375822,913.0,913.0,,,16869084717.0,20005162287.0,99598583008.0,96626064721.0,8482191743.0,99598583008.0,90987762157.0,2024.0,OFS,바이오/제약,18130,19.857612267250822,51.61247387743508,27021.59649122807,-0.3290551871764689,47122.18865009823,-0.6152555617774301,— 고평가,-759.0,1533.0,-149.5,8.0,-0.3291,-0.6153,0.0,0.0,강력매수,109.5,2026-09-01
195940,HK이노엔,KOSDAQ GLOBAL,1475987321100,01012066,2174.0,2174.0,897141915178.0,435072884504.0,88224439067.0,61580192966.0,1889575171545.0,385467722761.0,463964828224.0,1889575171545.0,1251377196361.0,2024.0,OFS,바이오/제약,43800,20.14719411223551,51.61247387743508,64342.77192982456,-0.31927085690727675,112205.51820954386,-0.6096448668575865,🔥 강력,4367.0,3671.0,19.0,8.0,-0.3193,-0.6096,-0.0305,-0.141,강력매수,151.0,2026-09-01
082920,비츠로셀,KOSDAQ,1366985231550,00154718,2300.0,2300.0,210779361832.0,70487152733.0,51910636695.0,51260348099.0,317852058044.0,237675367513.0,32826959998.0,317852058044.0,283013473108.0,2024.0,CFS,소재/철강,26350,11.456521739130435,61.639030612244895,68071.9298245614,-0.6129094610963635,141769.77040816325,-0.8141352706988461,🔥 강력,3001.0,3773.0,-20.5,8.0,-0.6129,-0.8141,0.0,0.0,강력매수,112.3,2026-09-01
131290,티에스이,KOSDAQ,1347282052200,00372226,3956.0,3956.0,348053207965.0,87004601378.0,39898852512.0,45031658141.0,519408350485.0,268896709967.0,94754519261.0,519408350485.0,399699298627.0,2024.0,CFS,IT/전자,222500,56.24368048533873,38.754661910167016,117083.7192982456,0.9003496073884456,153313.4425166207,0.45127521988738056,🔥 강력,5266.0,5848.0,-10.0,8.0,0.9003,0.4513,0.0,0.0,강력매도,129.9,2026-09-01
281740,레이크머티리얼즈,KOSDAQ,1313296349040,01255652,317.0,,138725778383.0,36275419374.0,22166082728.0,21020540344.0,351334173536.0,127529963803.0,113875215680.0,351334173536.0,131371346090.0,2024.0,CFS,소재/철강,11960,37.72870662460568,61.639030612244895,9382.087719298246,0.27476957771341054,19539.57270408163,-0.38790882579015307,— 고평가,168.0,492.0,-65.9,8.0,0.2748,-0.3879,-0.0,0.0,중립,267.4,2026-09-01
183300,코미코,KOSDAQ GLOBAL,1258420285200,00997812,5402.0,5402.0,,234809809531.0,112461653836.0,87845843289.0,800342522976.0,319319304670.0,276059405083.0,800342522976.0,375718062479.0,2024.0,CFS,IT/전자,25050,4.637171417993335,38.754661910167016,159880.24561403508,-0.8433202306902073,209352.68363872223,-0.8803454555030757,🔥 강력,9331.0,,,7.0,-0.8433,-0.8803,0.0,0.0,강력매수,213.0,2026-09-01
166090,하나머티리얼즈,KOSDAQ GLOBAL,1226215788000,00660750,1627.0,1617.0,251646191336.0,74430632865.0,43411736320.0,31756594796.0,573884327709.0,137267888958.0,121039753948.0,573884327709.0,353781902893.0,2024.0,CFS,IT/전자,50100,30.792870313460355,38.754661910167016,48153.491228070176,0.04042300407068187,63053.83492784174,-0.2054408735434727,⚠️ 주의,3058.0,2613.0,17.0,8.0,0.037,-0.2054,-0.0,-0.017,중립,162.2,2026-09-01
253450,스튜디오드래곤,KOSDAQ GLOBAL,1200836995100,01168684,1114.0,1114.0,550080744350.0,67972349289.0,36393818100.0,33488155067.0,925506475223.0,393799198479.0,169437693840.0,185882470870.0,739624004353.0,2024.0,CFS,엔터/미디어,22400,20.107719928186714,16.780393342609116,32970.491228070176,-0.3206046023078585,18693.358183666554,0.19828656680703569,— 고평가,594.0,1853.0,-67.9,8.0,-0.3206,0.1983,0.0,-0.0,중립,25.1,2026-09-01
