Code,Name,Market,Marcap,corp_code,EPS,EPS_diluted,revenue,gross_profit,op_income,net_income,total_assets,current_assets,current_liab,total_liab,equity,data_year,fs_div,Sector,price,PER,sector_median_per,fair_price_market,gap_market,fair_price_sector,gap_sector,signal,ttm_eps_recent,ttm_eps_prev,yoy_growth_pct,quarters_used,gap_market_v2,gap_sector_v2,gap_market_delta,gap_sector_delta,signal_v2,debt_ratio,updated_at
041510,에스엠,KOSDAQ GLOBAL,2248258558000,00260930,795.0,795.0,989725343114.0,307235206265.0,87296655446.0,818849820.0,1419108143782.0,814044282096.0,484572824709.0,1419108143782.0,829079862089.0,2024.0,CFS,엔터/미디어,96800,121.76100628930817,26.209020220757104,29219.37824242639,2.3128699453107076,20836.171075501898,3.6457671925055597,— 고평가,29024.0,1902.0,1426.0,8.0,1.1564,1.8229,0.0,-0.0,강력매도,171.2,2026-05-05
218410,RFHIC,KOSDAQ,2148173457800,01078178,995.0,995.0,114875963020.0,35648403400.0,1529788265.0,19698779772.0,482949216872.0,317854211716.0,95043343488.0,482949216872.0,357960809650.0,2024.0,CFS,IT/전자,98000,98.49246231155779,49.58172043001552,36570.16522165316,1.6797800722533869,49333.811827865444,0.986467219316838,— 고평가,1788.0,2018.0,-11.4,8.0,1.6798,0.9865,0.0,0.0,강력매도,134.9,2026-05-05
098460,고영,KOSDAQ,1994420632750,00579999,319.0,317.0,202538127214.0,125851699437.0,3322352718.0,20998990602.0,377932270492.0,284011001294.0,36095207500.0,54763375690.0,323168894802.0,2024.0,CFS,IT/전자,38950,122.10031347962382,49.58172043001552,11724.505231866691,2.3221018055530056,15816.568817174952,1.4626074371898434,— 고평가,330.0,475.0,-30.5,8.0,2.3221,1.4626,0.0,0.0,강력매도,16.9,2026-05-05
131970,두산테스나,KOSDAQ GLOBAL,1979109171200,00563545,1912.0,1912.0,373117930000.0,67807589000.0,37923282000.0,36781312000.0,787696560000.0,113602076000.0,183136544000.0,787696560000.0,437666508000.0,2024.0,CFS,IT/전자,132100,69.08995815899581,49.58172043001552,70273.52352140789,0.8797975877751101,94800.24946218968,0.393456248790643,— 고평가,-668.0,3802.0,-117.6,8.0,0.8798,0.3935,-0.0,0.0,강력매도,180.0,2026-05-05
078600,대주전자재료,KOSDAQ,1953650836600,00177816,2477.0,2268.0,219316249770.0,61986409925.0,29353571296.0,36394010154.0,622950058762.0,175050332242.0,315426510534.0,622950058762.0,230239136477.0,2024.0,CFS,IT/전자,157500,63.58498183286233,49.58172043001552,91039.49673772349,0.7300183507576188,122813.92150514845,0.28242790450590316,— 고평가,2548.0,3608.0,-29.4,8.0,0.73,0.2824,-0.0,-0.0,강력매도,270.6,2026-05-05
140860,파크시스템스,KOSDAQ GLOBAL,1910333061000,00244747,6175.0,6156.0,175059849427.0,114217506199.0,38529871391.0,42803661818.0,274315476326.0,191151103812.0,62937674219.0,274315476326.0,187909793142.0,2024.0,CFS,IT/전자,313000,50.688259109311744,49.58172043001552,226955.5479836264,0.379124691072021,306167.1236553459,0.02231747244144324,⚠️ 주의,9092.0,9414.0,-3.4,8.0,0.3791,0.0223,-0.0,-0.0,매도,146.0,2026-05-05
038500,삼표시멘트,KOSDAQ,1874506235220,00239639,616.0,616.0,790786523331.0,169229127166.0,103930124574.0,66099929851.0,1485067226446.0,317873666526.0,311290002411.0,1485067226446.0,756213299450.0,2024.0,CFS,소재/철강,16290,26.444805194805195,88.2262996941896,22640.423896018438,-0.28049050341037246,54347.4006116208,-0.700261653424565,🔥 강력,540.0,1019.0,-47.0,8.0,-0.2805,-0.7003,-0.0,0.0,강력매수,196.4,2026-05-05
101490,에스앤에스텍,KOSDAQ,1821998666600,00411048,1452.0,1452.0,176013891367.0,59493427722.0,29478688017.0,30313647619.0,297031688485.0,155043401195.0,39676525728.0,297031688485.0,246847048853.0,2024.0,CFS,IT/전자,100000,68.87052341597796,49.58172043001552,53366.71346918632,0.8738272136195817,71992.65806438254,0.38903053017671163,— 고평가,4467.0,2585.0,72.8,8.0,0.5558,0.2474,0.0,0.0,강력매도,120.3,2026-05-05
437730,삼현,KOSDAQ,1759769968500,00262266,274.0,,100447699055.0,13837444224.0,5516949984.0,8314379320.0,140292826674.0,94293156974.0,20997060791.0,140292826674.0,115237838264.0,2024.0,CFS,소재/철강,53500,195.25547445255475,88.2262996941896,10070.578161540669,4.312505314175049,24174.00611620795,1.2131209755974142,— 고평가,,,,,4.3125,1.2131,-0.0,-0.0,강력매도,121.7,2026-05-05
232140,와이씨,KOSDAQ,1735259152500,01109539,137.0,137.0,211241210832.0,58448212614.0,10599506307.0,12926037556.0,576855440421.0,260930516127.0,101255439318.0,576855440421.0,418212295510.0,2024.0,CFS,IT/전자,22350,163.13868613138686,49.58172043001552,5035.289080770334,3.438672664366817,6792.695698912126,2.290299019810269,— 고평가,270.0,205.0,31.7,8.0,2.8936,1.9273,0.0,0.0,강력매도,137.9,2026-05-05
080220,제주반도체,KOSDAQ,1525817501900,00447487,581.0,581.0,162349945455.0,35407901848.0,9581360274.0,19405207353.0,225427601825.0,175914531374.0,38259555518.0,225427601825.0,184233770184.0,2024.0,CFS,IT/전자,56700,97.59036144578313,49.58172043001552,21354.036174653753,1.6552357379304368,28806.97956983902,0.968272996567993,— 고평가,1306.0,,,7.0,1.6552,0.9683,0.0,0.0,강력매도,122.4,2026-05-05
397030,에이프릴바이오,KOSDAQ,1505599377000,01375822,913.0,913.0,,,16869084717.0,20005162287.0,99598583008.0,96626064721.0,8482191743.0,99598583008.0,90987762157.0,2024.0,OFS,바이오/제약,57700,63.198247535596934,54.85615313959736,33556.34256017018,0.7194960951580944,50083.66781645239,0.15207217273822862,— 고평가,-759.0,1533.0,-149.5,8.0,0.7195,0.1521,0.0,0.0,강력매도,109.5,2026-05-05
195940,HK이노엔,KOSDAQ GLOBAL,1475987321100,01012066,2174.0,2174.0,897141915178.0,435072884504.0,88224439067.0,61580192966.0,1889575171545.0,385467722761.0,463964828224.0,1889575171545.0,1251377196361.0,2024.0,OFS,바이오/제약,52000,23.91904323827047,54.85615313959736,79903.05446419494,-0.34921136183471524,119257.27692548466,-0.5639679075307825,🔥 강력,4367.0,3671.0,19.0,8.0,-0.3492,-0.564,-0.0305,-0.141,강력매수,151.0,2026-05-05
082920,비츠로셀,KOSDAQ,1366985231550,00154718,2300.0,2300.0,210779361832.0,70487152733.0,51910636695.0,51260348099.0,317852058044.0,237675367513.0,32826959998.0,317852058044.0,283013473108.0,2024.0,CFS,소재/철강,57500,25.0,88.2262996941896,84534.0502611078,-0.3198007214560918,202920.4892966361,-0.7166377816291162,🔥 강력,3001.0,3773.0,-20.5,8.0,-0.3198,-0.7166,0.0,0.0,강력매수,112.3,2026-05-05
131290,티에스이,KOSDAQ,1347282052200,00372226,3956.0,3956.0,348053207965.0,87004601378.0,39898852512.0,45031658141.0,519408350485.0,268896709967.0,94754519261.0,519408350485.0,399699298627.0,2024.0,CFS,IT/전자,167800,42.416582406471186,49.58172043001552,145398.56644910542,0.1540691500471971,196145.2860211414,-0.1445116861900327,🔥 강력,5266.0,5848.0,-10.0,8.0,0.1541,-0.1445,0.0,0.0,중립,129.9,2026-05-05
281740,레이크머티리얼즈,KOSDAQ,1313296349040,01255652,317.0,,138725778383.0,36275419374.0,22166082728.0,21020540344.0,351334173536.0,127529963803.0,113875215680.0,351334173536.0,131371346090.0,2024.0,CFS,소재/철강,22850,72.08201892744479,88.2262996941896,11650.997362074424,0.9612054908174512,27967.737003058104,-0.18298716848268812,— 고평가,168.0,492.0,-65.9,8.0,0.9612,-0.183,-0.0,0.0,강력매도,267.4,2026-05-05
183300,코미코,KOSDAQ GLOBAL,1258420285200,00997812,5402.0,5402.0,,234809809531.0,112461653836.0,87845843289.0,800342522976.0,319319304670.0,276059405083.0,800342522976.0,375718062479.0,2024.0,CFS,IT/전자,144200,26.69381710477601,49.58172043001552,198544.75630891495,-0.273715394549933,267840.45376294386,-0.4616197890419259,🔥 강력,9331.0,,,7.0,-0.2737,-0.4616,0.0,0.0,강력매수,213.0,2026-05-05
166090,하나머티리얼즈,KOSDAQ GLOBAL,1226215788000,00660750,1627.0,1617.0,251646191336.0,74430632865.0,43411736320.0,31756594796.0,573884327709.0,137267888958.0,121039753948.0,573884327709.0,353781902893.0,2024.0,CFS,IT/전자,79400,48.801475107559924,49.58172043001552,59798.65207600974,0.3277891264016301,80669.45913963525,-0.015736552013295026,⚠️ 주의,3058.0,2613.0,17.0,8.0,0.2999,-0.0157,-0.0,-0.017,중립,162.2,2026-05-05
253450,스튜디오드래곤,KOSDAQ GLOBAL,1200836995100,01168684,1114.0,1114.0,550080744350.0,67972349289.0,36393818100.0,33488155067.0,925506475223.0,393799198479.0,169437693840.0,185882470870.0,739624004353.0,2024.0,CFS,엔터/미디어,34800,31.23877917414722,26.209020220757104,40943.883474293085,-0.15005619772610398,29196.848525923415,0.19190946136195614,— 고평가,594.0,1853.0,-67.9,8.0,-0.1501,0.1919,0.0,-0.0,중립,25.1,2026-05-05
